,item_code,planned_qty,receipt_date,release_date,lead_time,order_type,urgency_status
1690,FRK-729,55,2023-01-11,2023-01-04,7,Production Order,
1691,FRK-729,50,2023-01-12,2023-01-05,7,Production Order,
1692,FRK-729,50,2023-01-13,2023-01-06,7,Production Order,
1693,FRK-729,50,2023-01-14,2023-01-07,7,Production Order,
1694,FRK-729,50,2023-01-21,2023-01-14,7,Production Order,
1695,FRK-729,50,2023-01-25,2023-01-18,7,Production Order,
1696,FRK-729,50,2023-01-28,2023-01-21,7,Production Order,
1697,FRK-729,50,2023-01-30,2023-01-23,7,Production Order,
1698,FRK-729,50,2023-02-03,2023-01-27,7,Production Order,
1699,FRK-729,50,2023-02-04,2023-01-28,7,Production Order,
1700,FRK-729,50,2023-02-07,2023-01-31,7,Production Order,
1701,FRK-729,50,2023-02-11,2023-02-04,7,Production Order,
1702,FRK-729,50,2023-02-14,2023-02-07,7,Production Order,
1703,FRK-729,50,2023-02-20,2023-02-13,7,Production Order,
1704,FRK-729,50,2023-02-25,2023-02-18,7,Production Order,
1705,FRK-729,60,2023-02-28,2023-02-21,7,Production Order,
1706,FRK-729,62,2023-03-05,2023-02-26,7,Production Order,
1707,FRK-729,55,2023-03-06,2023-02-27,7,Production Order,
1708,FRK-729,50,2023-03-14,2023-03-07,7,Production Order,
1709,FRK-729,50,2023-03-23,2023-03-16,7,Production Order,
1710,FRK-729,54,2023-03-26,2023-03-19,7,Production Order,
1711,FRK-729,50,2023-04-02,2023-03-26,7,Production Order,
1712,FRK-729,54,2023-04-05,2023-03-29,7,Production Order,
1713,FRK-729,50,2023-04-07,2023-03-31,7,Production Order,
1714,FRK-729,50,2023-04-08,2023-04-01,7,Production Order,
1715,FRK-729,57,2023-04-17,2023-04-10,7,Production Order,
1716,FRK-729,116,2023-04-24,2023-04-17,7,Production Order,
1717,TYR-170,502,2023-01-03,2022-12-20,14,Production Order,urgent
1718,TYR-170,100,2023-01-07,2022-12-24,14,Production Order,urgent
1719,TYR-170,100,2023-01-08,2022-12-25,14,Production Order,urgent
1720,TYR-170,100,2023-01-17,2023-01-03,14,Production Order,
1721,TYR-429,32,2022-12-31,2022-12-01,30,Production Order,urgent
1722,TYR-429,160,2023-01-01,2022-12-02,30,Production Order,urgent
1723,TYR-429,100,2023-01-02,2022-12-03,30,Production Order,urgent
1724,TYR-429,100,2023-01-06,2022-12-07,30,Production Order,urgent
1725,TYR-429,114,2023-01-07,2022-12-08,30,Production Order,urgent
1726,TYR-429,110,2023-01-11,2022-12-12,30,Production Order,urgent
1727,TYR-429,100,2023-01-12,2022-12-13,30,Production Order,urgent
1728,TYR-429,100,2023-01-13,2022-12-14,30,Production Order,urgent
1729,TYR-429,100,2023-01-14,2022-12-15,30,Production Order,urgent
1730,TYR-429,100,2023-01-21,2022-12-22,30,Production Order,urgent
1731,TYR-429,100,2023-01-25,2022-12-26,30,Production Order,urgent
1732,TYR-429,100,2023-01-28,2022-12-29,30,Production Order,urgent
1733,TYR-429,100,2023-01-30,2022-12-31,30,Production Order,urgent
1734,TYR-429,100,2023-02-03,2023-01-04,30,Production Order,
1735,TYR-429,100,2023-02-04,2023-01-05,30,Production Order,
1736,TYR-429,100,2023-02-07,2023-01-08,30,Production Order,
1737,TYR-429,100,2023-02-11,2023-01-12,30,Production Order,
1738,TYR-429,100,2023-02-14,2023-01-15,30,Production Order,
1739,TYR-429,100,2023-02-20,2023-01-21,30,Production Order,
1740,TYR-429,100,2023-02-25,2023-01-26,30,Production Order,
1741,TYR-429,120,2023-02-28,2023-01-29,30,Production Order,
1742,TYR-429,124,2023-03-05,2023-02-03,30,Production Order,
1743,TYR-429,110,2023-03-06,2023-02-04,30,Production Order,
1744,TYR-429,100,2023-03-14,2023-02-12,30,Production Order,
1745,TYR-429,100,2023-03-23,2023-02-21,30,Production Order,
1746,TYR-429,108,2023-03-26,2023-02-24,30,Production Order,
1747,TYR-429,100,2023-04-02,2023-03-03,30,Production Order,
1748,TYR-429,108,2023-04-05,2023-03-06,30,Production Order,
1749,TYR-429,100,2023-04-07,2023-03-08,30,Production Order,
1750,TYR-429,100,2023-04-08,2023-03-09,30,Production Order,
1751,TYR-429,114,2023-04-17,2023-03-18,30,Production Order,
1752,TYR-429,232,2023-04-24,2023-03-25,30,Production Order,
1753,WLS-429,4,2022-12-29,2022-12-26,3,Production Order,urgent
1754,WLS-429,47,2022-12-30,2022-12-27,3,Production Order,urgent
1755,WLS-429,88,2022-12-31,2022-12-28,3,Production Order,urgent
1756,WLS-429,80,2023-01-01,2022-12-29,3,Production Order,urgent
1757,WLS-429,120,2023-01-02,2022-12-30,3,Production Order,urgent
1758,WLS-429,31,2023-01-06,2023-01-03,3,Production Order,
1759,WLS-429,57,2023-01-07,2023-01-04,3,Production Order,
1760,WLS-429,64,2023-01-08,2023-01-05,3,Production Order,
1761,WLS-429,50,2023-01-09,2023-01-06,3,Production Order,
1762,WLS-429,51,2023-01-10,2023-01-07,3,Production Order,
1763,WLS-429,55,2023-01-11,2023-01-08,3,Production Order,
1764,WLS-429,50,2023-01-12,2023-01-09,3,Production Order,
1765,WLS-429,53,2023-01-13,2023-01-10,3,Production Order,
1766,WLS-429,50,2023-01-14,2023-01-11,3,Production Order,
1767,WLS-429,43,2023-01-16,2023-01-13,3,Production Order,
1768,WLS-429,65,2023-01-20,2023-01-17,3,Production Order,
1769,WLS-429,50,2023-01-21,2023-01-18,3,Production Order,
1770,WLS-429,39,2023-01-23,2023-01-20,3,Production Order,
1771,WLS-429,50,2023-01-25,2023-01-22,3,Production Order,
1772,WLS-429,50,2023-01-28,2023-01-25,3,Production Order,
1773,WLS-429,50,2023-01-30,2023-01-27,3,Production Order,
1774,WLS-429,48,2023-01-31,2023-01-28,3,Production Order,
1775,WLS-429,50,2023-02-03,2023-01-31,3,Production Order,
1776,WLS-429,101,2023-02-04,2023-02-01,3,Production Order,
1777,WLS-429,51,2023-02-05,2023-02-02,3,Production Order,
1778,WLS-429,58,2023-02-06,2023-02-03,3,Production Order,
1779,WLS-429,50,2023-02-07,2023-02-04,3,Production Order,
1780,WLS-429,36,2023-02-09,2023-02-06,3,Production Order,
1781,WLS-429,50,2023-02-11,2023-02-08,3,Production Order,
1782,WLS-429,105,2023-02-14,2023-02-11,3,Production Order,
1783,WLS-429,101,2023-02-20,2023-02-17,3,Production Order,
1784,WLS-429,50,2023-02-23,2023-02-20,3,Production Order,
1785,WLS-429,112,2023-02-25,2023-02-22,3,Production Order,
1786,WLS-429,65,2023-02-26,2023-02-23,3,Production Order,
1787,WLS-429,36,2023-02-27,2023-02-24,3,Production Order,
1788,WLS-429,60,2023-02-28,2023-02-25,3,Production Order,
1789,WLS-429,50,2023-03-01,2023-02-26,3,Production Order,
1790,WLS-429,52,2023-03-03,2023-02-28,3,Production Order,
1791,WLS-429,62,2023-03-05,2023-03-02,3,Production Order,
1792,WLS-429,55,2023-03-06,2023-03-03,3,Production Order,
1793,WLS-429,50,2023-03-09,2023-03-06,3,Production Order,
1794,WLS-429,98,2023-03-14,2023-03-11,3,Production Order,
1795,WLS-429,39,2023-03-16,2023-03-13,3,Production Order,
1796,WLS-429,50,2023-03-21,2023-03-18,3,Production Order,
1797,WLS-429,50,2023-03-23,2023-03-20,3,Production Order,
1798,WLS-429,100,2023-03-25,2023-03-22,3,Production Order,
1799,WLS-429,54,2023-03-26,2023-03-23,3,Production Order,
1800,WLS-429,50,2023-03-29,2023-03-26,3,Production Order,
1801,WLS-429,50,2023-04-02,2023-03-30,3,Production Order,
1802,WLS-429,54,2023-04-05,2023-04-02,3,Production Order,
1803,WLS-429,50,2023-04-07,2023-04-04,3,Production Order,
1804,WLS-429,50,2023-04-08,2023-04-05,3,Production Order,
1805,WLS-429,164,2023-04-17,2023-04-14,3,Production Order,
1806,WLS-429,103,2023-04-22,2023-04-19,3,Production Order,
1807,WLS-429,39,2023-04-23,2023-04-20,3,Production Order,
1808,WLS-429,116,2023-04-24,2023-04-21,3,Production Order,
1809,WLS-429,50,2023-04-25,2023-04-22,3,Production Order,
1810,WLS-429,52,2023-04-27,2023-04-24,3,Production Order,
1811,WLS-429,60,2023-04-28,2023-04-25,3,Production Order,
1812,WLS-429,41,2023-04-30,2023-04-27,3,Production Order,
1813,HBM-740,100,2022-12-31,2022-12-24,7,Production Order,urgent
1814,HBM-740,195,2023-01-01,2022-12-25,7,Production Order,urgent
1815,HBM-740,10,2023-01-02,2022-12-26,7,Production Order,urgent
1816,HBM-740,206,2023-01-03,2022-12-27,7,Production Order,urgent
1817,HBM-740,10,2023-01-04,2022-12-28,7,Production Order,urgent
1818,HBM-740,10,2023-01-05,2022-12-29,7,Production Order,urgent
1819,HBM-740,10,2023-01-06,2022-12-30,7,Production Order,urgent
1820,HBM-740,63,2023-01-07,2022-12-31,7,Production Order,urgent
1821,HBM-740,60,2023-01-08,2023-01-01,7,Production Order,urgent
1822,HBM-740,110,2023-01-09,2023-01-02,7,Production Order,
1823,HBM-740,44,2023-01-10,2023-01-03,7,Production Order,
1824,HBM-740,2,2023-01-15,2023-01-08,7,Production Order,
1825,HBM-740,69,2023-01-16,2023-01-09,7,Production Order,
1826,HBM-740,80,2023-01-17,2023-01-10,7,Production Order,
1827,HBM-740,10,2023-01-20,2023-01-13,7,Production Order,
1828,HBM-740,35,2023-01-22,2023-01-15,7,Production Order,
1829,HBM-740,54,2023-01-24,2023-01-17,7,Production Order,
1830,HBM-740,50,2023-01-26,2023-01-19,7,Production Order,
1831,HBM-740,58,2023-01-27,2023-01-20,7,Production Order,
1832,HBM-740,60,2023-01-31,2023-01-24,7,Production Order,
1833,HBM-740,53,2023-02-01,2023-01-25,7,Production Order,
1834,HBM-740,55,2023-02-06,2023-01-30,7,Production Order,
1835,HBM-740,50,2023-02-08,2023-02-01,7,Production Order,
1836,HBM-740,57,2023-02-14,2023-02-07,7,Production Order,
1837,HBM-740,50,2023-02-18,2023-02-11,7,Production Order,
1838,HBM-740,100,2023-02-25,2023-02-18,7,Production Order,
1839,HBM-740,100,2023-02-26,2023-02-19,7,Production Order,
1840,HBM-740,116,2023-02-27,2023-02-20,7,Production Order,
1841,HBM-740,50,2023-02-28,2023-02-21,7,Production Order,
1842,HBM-740,134,2023-03-05,2023-02-26,7,Production Order,
1843,HBM-740,50,2023-03-06,2023-02-27,7,Production Order,
1844,HBM-740,50,2023-03-07,2023-02-28,7,Production Order,
1845,HBM-740,50,2023-03-10,2023-03-03,7,Production Order,
1846,HBM-740,163,2023-03-12,2023-03-05,7,Production Order,
1847,HBM-740,100,2023-03-13,2023-03-06,7,Production Order,
1848,HBM-740,50,2023-03-15,2023-03-08,7,Production Order,
1849,HBM-740,50,2023-03-16,2023-03-09,7,Production Order,
1850,HBM-740,50,2023-03-20,2023-03-13,7,Production Order,
1851,HBM-740,51,2023-03-22,2023-03-15,7,Production Order,
1852,HBM-740,50,2023-03-23,2023-03-16,7,Production Order,
1853,HBM-740,50,2023-03-25,2023-03-18,7,Production Order,
1854,HBM-740,50,2023-03-30,2023-03-23,7,Production Order,
1855,HBM-740,100,2023-03-31,2023-03-24,7,Production Order,
1856,HBM-740,50,2023-04-07,2023-03-31,7,Production Order,
1857,HBM-740,50,2023-04-08,2023-04-01,7,Production Order,
1858,HBM-740,162,2023-04-09,2023-04-02,7,Production Order,
1859,HBM-740,64,2023-04-10,2023-04-03,7,Production Order,
1860,HBM-740,50,2023-04-11,2023-04-04,7,Production Order,
1861,HBM-740,103,2023-04-13,2023-04-06,7,Production Order,
1862,HBM-740,130,2023-04-14,2023-04-07,7,Production Order,
1863,HBM-740,100,2023-04-15,2023-04-08,7,Production Order,
1864,HBM-740,50,2023-04-16,2023-04-09,7,Production Order,
1865,HBM-740,50,2023-04-18,2023-04-11,7,Production Order,
1866,HBM-740,51,2023-04-21,2023-04-14,7,Production Order,
1867,HBM-740,50,2023-04-22,2023-04-15,7,Production Order,
1868,HBM-740,50,2023-04-23,2023-04-16,7,Production Order,
1869,HBM-740,57,2023-04-24,2023-04-17,7,Production Order,
1870,HBM-740,59,2023-04-26,2023-04-19,7,Production Order,
1871,TYR-827,73,2022-12-29,2022-11-29,30,Production Order,urgent
1872,TYR-827,55,2023-01-02,2022-12-03,30,Production Order,urgent
1873,TYR-827,50,2023-01-03,2022-12-04,30,Production Order,urgent
1874,TYR-827,50,2023-01-12,2022-12-13,30,Production Order,urgent
1875,TYR-827,44,2023-02-16,2023-01-17,30,Production Order,
1876,TYR-827,50,2023-03-03,2023-02-01,30,Production Order,
1877,TYR-827,50,2023-03-04,2023-02-02,30,Production Order,
1878,TYR-827,50,2023-04-16,2023-03-17,30,Production Order,
1879,TYR-827,52,2023-04-19,2023-03-20,30,Production Order,
1880,CSS-912,75,2022-12-31,2022-12-21,10,Production Order,urgent
1881,CSS-912,195,2023-01-01,2022-12-22,10,Production Order,urgent
1882,CSS-912,475,2023-01-03,2022-12-24,10,Production Order,urgent
1883,CSS-912,100,2023-01-07,2022-12-28,10,Production Order,urgent
1884,CSS-912,100,2023-01-08,2022-12-29,10,Production Order,urgent
1885,CSS-912,50,2023-01-09,2022-12-30,10,Production Order,urgent
1886,CSS-912,50,2023-01-10,2022-12-31,10,Production Order,urgent
1887,CSS-912,60,2023-01-16,2023-01-06,10,Production Order,
1888,CSS-912,100,2023-01-17,2023-01-07,10,Production Order,
1889,CSS-912,50,2023-01-22,2023-01-12,10,Production Order,
1890,CSS-912,55,2023-01-24,2023-01-14,10,Production Order,
1891,CSS-912,50,2023-01-26,2023-01-16,10,Production Order,
1892,CSS-912,60,2023-01-27,2023-01-17,10,Production Order,
1893,CSS-912,60,2023-01-31,2023-01-21,10,Production Order,
1894,CSS-912,50,2023-02-01,2023-01-22,10,Production Order,
1895,CSS-912,55,2023-02-06,2023-01-27,10,Production Order,
1896,CSS-912,50,2023-02-08,2023-01-29,10,Production Order,
1897,CSS-912,60,2023-02-14,2023-02-04,10,Production Order,
1898,CSS-912,50,2023-02-18,2023-02-08,10,Production Order,
1899,CSS-912,100,2023-02-25,2023-02-15,10,Production Order,
1900,CSS-912,100,2023-02-26,2023-02-16,10,Production Order,
1901,CSS-912,115,2023-02-27,2023-02-17,10,Production Order,
1902,CSS-912,50,2023-02-28,2023-02-18,10,Production Order,
1903,CSS-912,135,2023-03-05,2023-02-23,10,Production Order,
1904,CSS-912,50,2023-03-06,2023-02-24,10,Production Order,
1905,CSS-912,50,2023-03-07,2023-02-25,10,Production Order,
1906,CSS-912,50,2023-03-10,2023-02-28,10,Production Order,
1907,CSS-912,160,2023-03-12,2023-03-02,10,Production Order,
1908,CSS-912,100,2023-03-13,2023-03-03,10,Production Order,
1909,CSS-912,50,2023-03-15,2023-03-05,10,Production Order,
1910,CSS-912,50,2023-03-16,2023-03-06,10,Production Order,
1911,CSS-912,50,2023-03-20,2023-03-10,10,Production Order,
1912,CSS-912,50,2023-03-22,2023-03-12,10,Production Order,
1913,CSS-912,50,2023-03-23,2023-03-13,10,Production Order,
1914,CSS-912,50,2023-03-25,2023-03-15,10,Production Order,
1915,CSS-912,50,2023-03-30,2023-03-20,10,Production Order,
1916,CSS-912,100,2023-03-31,2023-03-21,10,Production Order,
1917,CSS-912,50,2023-04-07,2023-03-28,10,Production Order,
1918,CSS-912,50,2023-04-08,2023-03-29,10,Production Order,
1919,CSS-912,165,2023-04-09,2023-03-30,10,Production Order,
1920,CSS-912,65,2023-04-10,2023-03-31,10,Production Order,
1921,CSS-912,50,2023-04-11,2023-04-01,10,Production Order,
1922,CSS-912,100,2023-04-13,2023-04-03,10,Production Order,
1923,CSS-912,130,2023-04-14,2023-04-04,10,Production Order,
1924,CSS-912,100,2023-04-15,2023-04-05,10,Production Order,
1925,CSS-912,50,2023-04-16,2023-04-06,10,Production Order,
1926,CSS-912,50,2023-04-18,2023-04-08,10,Production Order,
1927,CSS-912,50,2023-04-21,2023-04-11,10,Production Order,
1928,CSS-912,50,2023-04-22,2023-04-12,10,Production Order,
1929,CSS-912,50,2023-04-23,2023-04-13,10,Production Order,
1930,CSS-912,60,2023-04-24,2023-04-14,10,Production Order,
1931,CSS-912,60,2023-04-26,2023-04-16,10,Production Order,
1932,GRF-003,88,2023-01-03,2022-12-27,7,Production Order,urgent
1933,GRF-003,50,2023-01-08,2023-01-01,7,Production Order,urgent
1934,CHN-512,23,2022-12-29,2022-11-29,30,Production Order,urgent
1935,CHN-512,142,2022-12-30,2022-11-30,30,Production Order,urgent
1936,CHN-512,88,2022-12-31,2022-12-01,30,Production Order,urgent
1937,CHN-512,80,2023-01-01,2022-12-02,30,Production Order,urgent
1938,CHN-512,112,2023-01-02,2022-12-03,30,Production Order,urgent
1939,CHN-512,50,2023-01-03,2022-12-04,30,Production Order,urgent
1940,CHN-512,50,2023-01-06,2022-12-07,30,Production Order,urgent
1941,CHN-512,107,2023-01-07,2022-12-08,30,Production Order,urgent
1942,CHN-512,55,2023-01-11,2022-12-12,30,Production Order,urgent
1943,CHN-512,100,2023-01-12,2022-12-13,30,Production Order,urgent
1944,CHN-512,50,2023-01-13,2022-12-14,30,Production Order,urgent
1945,CHN-512,50,2023-01-14,2022-12-15,30,Production Order,urgent
1946,CHN-512,50,2023-01-21,2022-12-22,30,Production Order,urgent
1947,CHN-512,50,2023-01-25,2022-12-26,30,Production Order,urgent
1948,CHN-512,103,2023-01-28,2022-12-29,30,Production Order,urgent
1949,CHN-512,50,2023-01-30,2022-12-31,30,Production Order,urgent
1950,CHN-512,48,2023-01-31,2023-01-01,30,Production Order,urgent
1951,CHN-512,50,2023-02-03,2023-01-04,30,Production Order,
1952,CHN-512,50,2023-02-04,2023-01-05,30,Production Order,
1953,CHN-512,50,2023-02-07,2023-01-08,30,Production Order,
1954,CHN-512,36,2023-02-09,2023-01-10,30,Production Order,
1955,CHN-512,50,2023-02-11,2023-01-12,30,Production Order,
1956,CHN-512,50,2023-02-14,2023-01-15,30,Production Order,
1957,CHN-512,53,2023-02-15,2023-01-16,30,Production Order,
1958,CHN-512,44,2023-02-16,2023-01-17,30,Production Order,
1959,CHN-512,50,2023-02-20,2023-01-21,30,Production Order,
1960,CHN-512,50,2023-02-25,2023-01-26,30,Production Order,
1961,CHN-512,60,2023-02-28,2023-01-29,30,Production Order,
1962,CHN-512,50,2023-03-01,2023-01-30,30,Production Order,
1963,CHN-512,50,2023-03-03,2023-02-01,30,Production Order,
1964,CHN-512,50,2023-03-04,2023-02-02,30,Production Order,
1965,CHN-512,136,2023-03-05,2023-02-03,30,Production Order,
1966,CHN-512,55,2023-03-06,2023-02-04,30,Production Order,
1967,CHN-512,63,2023-03-09,2023-02-07,30,Production Order,
1968,CHN-512,50,2023-03-14,2023-02-12,30,Production Order,
1969,CHN-512,50,2023-03-21,2023-02-19,30,Production Order,
1970,CHN-512,50,2023-03-23,2023-02-21,30,Production Order,
1971,CHN-512,50,2023-03-25,2023-02-23,30,Production Order,
1972,CHN-512,54,2023-03-26,2023-02-24,30,Production Order,
1973,CHN-512,50,2023-04-02,2023-03-03,30,Production Order,
1974,CHN-512,54,2023-04-05,2023-03-06,30,Production Order,
1975,CHN-512,55,2023-04-06,2023-03-07,30,Production Order,
1976,CHN-512,50,2023-04-07,2023-03-08,30,Production Order,
1977,CHN-512,50,2023-04-08,2023-03-09,30,Production Order,
1978,CHN-512,50,2023-04-16,2023-03-17,30,Production Order,
1979,CHN-512,120,2023-04-17,2023-03-18,30,Production Order,
1980,CHN-512,52,2023-04-19,2023-03-20,30,Production Order,
1981,CHN-512,116,2023-04-24,2023-03-25,30,Production Order,
1982,ACR-038,195,2023-01-03,2022-12-04,30,Production Order,urgent
1983,ACR-038,50,2023-01-07,2022-12-08,30,Production Order,urgent
1984,ACR-038,50,2023-01-08,2022-12-09,30,Production Order,urgent
1985,ACR-038,30,2023-01-17,2022-12-18,30,Production Order,urgent
1986,XCF-107,188,2023-01-01,2022-12-25,7,Production Order,urgent
1987,XCF-107,50,2023-01-03,2022-12-27,7,Production Order,urgent
1988,XCF-107,48,2023-01-17,2023-01-10,7,Production Order,
1989,XCF-107,50,2023-01-22,2023-01-15,7,Production Order,
1990,XCF-107,64,2023-01-30,2023-01-23,7,Production Order,
1991,XCF-107,53,2023-02-01,2023-01-25,7,Production Order,
1992,XCF-107,28,2023-02-04,2023-01-28,7,Production Order,
1993,XCF-107,127,2023-02-08,2023-02-01,7,Production Order,
1994,XCF-107,57,2023-02-14,2023-02-07,7,Production Order,
1995,XCF-107,46,2023-02-15,2023-02-08,7,Production Order,
1996,XCF-107,64,2023-02-21,2023-02-14,7,Production Order,
1997,XCF-107,50,2023-02-26,2023-02-19,7,Production Order,
1998,XCF-107,66,2023-02-27,2023-02-20,7,Production Order,
1999,XCF-107,47,2023-03-01,2023-02-22,7,Production Order,
2000,XCF-107,50,2023-03-05,2023-02-26,7,Production Order,
2001,XCF-107,50,2023-03-06,2023-02-27,7,Production Order,
2002,XCF-107,41,2023-03-07,2023-02-28,7,Production Order,
2003,XCF-107,82,2023-03-11,2023-03-04,7,Production Order,
2004,XCF-107,62,2023-03-12,2023-03-05,7,Production Order,
2005,XCF-107,50,2023-03-20,2023-03-13,7,Production Order,
2006,XCF-107,51,2023-03-22,2023-03-15,7,Production Order,
2007,XCF-107,50,2023-03-23,2023-03-16,7,Production Order,
2008,XCF-107,50,2023-03-25,2023-03-18,7,Production Order,
2009,XCF-107,50,2023-03-30,2023-03-23,7,Production Order,
2010,XCF-107,50,2023-03-31,2023-03-24,7,Production Order,
2011,XCF-107,50,2023-04-01,2023-03-25,7,Production Order,
2012,XCF-107,55,2023-04-06,2023-03-30,7,Production Order,
2013,XCF-107,43,2023-04-07,2023-03-31,7,Production Order,
2014,XCF-107,50,2023-04-08,2023-04-01,7,Production Order,
2015,XCF-107,173,2023-04-10,2023-04-03,7,Production Order,
2016,XCF-107,30,2023-04-13,2023-04-06,7,Production Order,
2017,XCF-107,50,2023-04-15,2023-04-08,7,Production Order,
2018,XCF-107,50,2023-04-23,2023-04-16,7,Production Order,
2019,XCF-107,57,2023-04-24,2023-04-17,7,Production Order,
2020,XCF-107,43,2023-04-27,2023-04-20,7,Production Order,
2021,XCF-107,48,2023-04-29,2023-04-22,7,Production Order,
2022,SDL-239,110,2022-12-30,2022-11-30,30,Production Order,urgent
